2025-07-05 05:46:23,534 - absl - WARNING - You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. 
2025-07-05 05:46:24,319 - root - INFO - Epoch 0; CER: 0.9840067625045776; WER: 1.0; char_f1: 0.025613270699977875; loss: nan; val_CER: 0.9843329787254333; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-05 05:46:39,120 - root - INFO - Epoch 1; CER: 0.9842419624328613; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9843816757202148; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-05 05:46:53,233 - root - INFO - Epoch 2; CER: 0.98430997133255; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9843986630439758; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-05 05:47:07,209 - root - INFO - Epoch 3; CER: 0.9843416213989258; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.984406054019928; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-05 05:47:21,436 - root - INFO - Epoch 4; CER: 0.9843589067459106; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9844099879264832; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-05 05:47:35,714 - root - INFO - Epoch 5; CER: 0.9843705296516418; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9844127297401428; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-05 05:47:50,315 - root - INFO - Epoch 6; CER: 0.9843785762786865; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9844143986701965; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-05 05:48:04,828 - root - INFO - Epoch 7; CER: 0.9843846559524536; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9844158887863159; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-05 05:48:19,138 - root - INFO - Epoch 8; CER: 0.9843890070915222; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9844166040420532; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-05 05:48:33,374 - root - INFO - Epoch 9; CER: 0.984392523765564; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9844173192977905; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-05 05:48:47,793 - root - INFO - Epoch 10; CER: 0.9843952059745789; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9844176173210144; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-05 05:49:01,794 - root - INFO - Epoch 11; CER: 0.9843976497650146; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9844182133674622; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-05 05:49:15,908 - root - INFO - Epoch 12; CER: 0.9843994379043579; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9844183325767517; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-05 05:49:30,011 - root - INFO - Epoch 13; CER: 0.9844012260437012; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9844187498092651; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-05 05:49:47,280 - root - INFO - Epoch 14; CER: 0.984402060508728; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9844182729721069; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-05 05:50:02,155 - root - INFO - Epoch 15; CER: 0.9844021797180176; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9844172596931458; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
