2025-07-04 17:42:46,061 - absl - WARNING - You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. 
2025-07-04 17:42:47,252 - root - INFO - Epoch 0; CER: 0.9955509305000305; WER: 1.0; char_f1: 0.02621452324092388; loss: nan; val_CER: 0.9935603737831116; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 17:43:03,949 - root - INFO - Epoch 1; CER: 0.9893702864646912; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9889954924583435; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 17:43:20,048 - root - INFO - Epoch 2; CER: 0.9876063466072083; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.987474262714386; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 17:43:36,139 - root - INFO - Epoch 3; CER: 0.986770510673523; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9867131114006042; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 17:43:52,253 - root - INFO - Epoch 4; CER: 0.9862817525863647; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9862554669380188; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 17:44:08,366 - root - INFO - Epoch 5; CER: 0.9859616756439209; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9859504103660583; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 17:44:24,490 - root - INFO - Epoch 6; CER: 0.9857355356216431; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9857324361801147; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 17:44:40,657 - root - INFO - Epoch 7; CER: 0.9855674505233765; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9855687618255615; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 17:44:56,695 - root - INFO - Epoch 8; CER: 0.9854375123977661; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9854415655136108; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 17:45:12,700 - root - INFO - Epoch 9; CER: 0.9853337407112122; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9853394627571106; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 17:45:28,717 - root - INFO - Epoch 10; CER: 0.9852491617202759; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.985256016254425; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 17:45:44,764 - root - INFO - Epoch 11; CER: 0.98517906665802; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9851865768432617; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 17:46:00,786 - root - INFO - Epoch 12; CER: 0.9851199984550476; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9851277470588684; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 17:46:17,279 - root - INFO - Epoch 13; CER: 0.9850696325302124; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9850776195526123; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 17:46:34,271 - root - INFO - Epoch 14; CER: 0.9850254058837891; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9850331544876099; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 17:46:50,416 - root - INFO - Epoch 15; CER: 0.9849861264228821; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.984994113445282; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
