2025-07-04 16:23:53,437 - absl - WARNING - You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. 
2025-07-04 16:23:54,016 - root - INFO - Epoch 0; CER: 0.9902597665786743; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9893311858177185; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 16:24:09,789 - root - INFO - Epoch 1; CER: 0.9870195984840393; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9868807196617126; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 16:24:25,327 - root - INFO - Epoch 2; CER: 0.9860953688621521; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.986064612865448; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 16:24:41,786 - root - INFO - Epoch 3; CER: 0.9856571555137634; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9856556057929993; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 16:24:57,534 - root - INFO - Epoch 4; CER: 0.9854004979133606; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9854096174240112; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 16:25:13,240 - root - INFO - Epoch 5; CER: 0.9852323532104492; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9852454662322998; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 16:25:29,034 - root - INFO - Epoch 6; CER: 0.9851136207580566; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9851284027099609; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 16:25:45,064 - root - INFO - Epoch 7; CER: 0.9850253462791443; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9850403666496277; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 16:26:01,282 - root - INFO - Epoch 8; CER: 0.9849569797515869; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9849717020988464; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 16:26:18,433 - root - INFO - Epoch 9; CER: 0.9849021434783936; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9849167466163635; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 16:26:34,129 - root - INFO - Epoch 10; CER: 0.984857976436615; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9848719835281372; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 16:26:49,923 - root - INFO - Epoch 11; CER: 0.9848212599754333; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9848346710205078; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 16:27:05,537 - root - INFO - Epoch 12; CER: 0.9847901463508606; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9848029017448425; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 16:27:21,364 - root - INFO - Epoch 13; CER: 0.9847633242607117; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.984775722026825; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 16:27:37,366 - root - INFO - Epoch 14; CER: 0.9847397804260254; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9847513437271118; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 16:27:53,578 - root - INFO - Epoch 15; CER: 0.984718382358551; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9847295880317688; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
