2025-07-04 18:58:36,896 - absl - WARNING - You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. 
2025-07-04 18:58:38,082 - root - INFO - Epoch 0; CER: 0.9859307408332825; WER: 1.0; char_f1: 0.02525251917541027; loss: nan; val_CER: 0.9858710765838623; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 18:58:53,775 - root - INFO - Epoch 1; CER: 0.9850965142250061; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9851506352424622; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 18:59:08,819 - root - INFO - Epoch 2; CER: 0.9848592281341553; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9849111437797546; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 18:59:23,860 - root - INFO - Epoch 3; CER: 0.9847464561462402; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9847907423973083; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 18:59:38,918 - root - INFO - Epoch 4; CER: 0.9846792221069336; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9847173094749451; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 18:59:53,985 - root - INFO - Epoch 5; CER: 0.9846356511116028; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9846688508987427; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 19:00:09,081 - root - INFO - Epoch 6; CER: 0.9846045970916748; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9846339225769043; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 19:00:24,161 - root - INFO - Epoch 7; CER: 0.9845812320709229; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9846073985099792; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 19:00:39,182 - root - INFO - Epoch 8; CER: 0.9845632910728455; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9845869541168213; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 19:00:54,246 - root - INFO - Epoch 9; CER: 0.9845490455627441; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9845705032348633; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 19:01:09,320 - root - INFO - Epoch 10; CER: 0.9845373034477234; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9845571517944336; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 19:01:24,723 - root - INFO - Epoch 11; CER: 0.9845277667045593; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9845463037490845; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 19:01:39,870 - root - INFO - Epoch 12; CER: 0.9845197200775146; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.98453688621521; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 19:01:54,907 - root - INFO - Epoch 13; CER: 0.9845128059387207; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9845286011695862; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 19:02:09,957 - root - INFO - Epoch 14; CER: 0.9845063090324402; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9845209717750549; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
2025-07-04 19:02:25,017 - root - INFO - Epoch 15; CER: 0.9844996929168701; WER: 1.0; char_f1: 0.02597402036190033; loss: nan; val_CER: 0.9845136404037476; val_WER: 1.0; val_char_f1: 0.021072791889309883; val_loss: nan
